#chr	pos	coverage
H1N1_PA	1503	56
H1N1_PA	1504	56
H1N1_PA	1505	55
H1N1_PA	1506	58
H1N1_PA	1507	59
H1N1_PA	1508	59
H1N1_PA	1509	59
H1N1_PA	1510	59
H1N1_PA	1511	59
H1N1_PA	1512	59
H1N1_PA	1513	59
H1N1_PA	1514	59
H1N1_PA	1515	58
H1N1_PA	1516	58
H1N1_PA	1517	57
H1N1_PA	1518	56
H1N1_PA	1519	56
H1N1_PA	1520	55
H1N1_PA	1521	53
H1N1_PA	1522	51
H1N1_PA	1523	50
H1N1_PA	1524	48
H1N1_PA	1525	48
H1N1_PA	1526	50
H1N1_PA	1527	50
H1N1_PA	1528	48
H1N1_PA	1529	48
H1N1_PA	1530	48
H1N1_PA	1531	48
H1N1_PA	1532	47
H1N1_PA	1533	48
H1N1_PA	1534	47
H1N1_PA	1535	47
H1N1_PA	1536	47
H1N1_PA	1537	47
H1N1_PA	1538	46
H1N1_PA	1539	48
H1N1_PA	1540	47
H1N1_PA	1541	47
H1N1_PA	1542	47
H1N1_PA	1543	46
H1N1_PA	1544	49
H1N1_PA	1545	53
H1N1_PA	1546	55
H1N1_PA	1547	56
H1N1_PA	1548	56
H1N1_PA	1549	56
H1N1_PA	1550	56
H1N1_PA	1551	58
H1N1_PA	1552	58
H1N1_PA	1553	58
H1N1_PA	1554	58
H1N1_PA	1555	58
H1N1_PA	1556	57
H1N1_PA	1557	57
H1N1_PA	1558	57
H1N1_PA	1559	57
H1N1_PA	1560	57
H1N1_PA	1561	57
H1N1_PA	1562	57
H1N1_PA	1563	57
H1N1_PA	1564	57
H1N1_PA	1565	57
H1N1_PA	1566	57
H1N1_PA	1567	57
H1N1_PA	1568	57
H1N1_PA	1569	56
H1N1_PA	1570	55
H1N1_PA	1571	54
H1N1_PA	1572	54
H1N1_PA	1573	52
H1N1_PA	1574	51
H1N1_PA	1575	51
H1N1_PA	1576	51
H1N1_PA	1577	51
H1N1_PA	1578	51
H1N1_PA	1579	53
H1N1_PA	1580	53
H1N1_PA	1581	53
H1N1_PA	1582	53
H1N1_PA	1583	53
H1N1_PA	1584	53
H1N1_PA	1585	53
H1N1_PA	1586	53
H1N1_PA	1587	53
H1N1_PA	1588	53
H1N1_PA	1589	50
H1N1_PA	1590	50
H1N1_PA	1591	50
H1N1_PA	1592	48
H1N1_PA	1593	46
H1N1_PA	1594	46
H1N1_PA	1595	46
H1N1_PA	1596	44
H1N1_PA	1597	44
H1N1_PA	1598	44
H1N1_PA	1599	42
H1N1_PA	1600	42
H1N1_PA	1601	42
H1N1_PA	1602	42
H1N1_PA	1603	42
H1N1_PA	1604	42
H1N1_PA	1605	41
H1N1_PA	1606	41
H1N1_PA	1607	41
H1N1_PA	1608	41
H1N1_PA	1609	41
H1N1_PA	1610	41
H1N1_PA	1611	41
H1N1_PA	1612	41
H1N1_PA	1613	37
H1N1_PA	1614	36
H1N1_PA	1615	36
H1N1_PA	1616	36
H1N1_PA	1617	36
H1N1_PA	1618	36
H1N1_PA	1619	36
H1N1_PA	1620	36
H1N1_PA	1621	36
H1N1_PA	1622	36
H1N1_PA	1623	37
H1N1_PA	1624	37
H1N1_PA	1625	35
H1N1_PA	1626	35
H1N1_PA	1627	35
H1N1_PA	1628	35
H1N1_PA	1629	35
H1N1_PA	1630	36
H1N1_PA	1631	36
H1N1_PA	1632	38
H1N1_PA	1633	38
H1N1_PA	1634	38
H1N1_PA	1635	38
H1N1_PA	1636	36
H1N1_PA	1637	35
H1N1_PA	1638	35
H1N1_PA	1639	34
H1N1_PA	1640	34
H1N1_PA	1641	33
H1N1_PA	1642	33
H1N1_PA	1643	33
H1N1_PA	1644	29
H1N1_PA	1645	29
H1N1_PA	1646	29
H1N1_PA	1647	29
H1N1_PA	1648	31
H1N1_PA	1649	31
H1N1_PA	1650	31
H1N1_PA	1651	29
H1N1_PA	1652	29
H1N1_PA	1653	29
H1N1_PA	1654	29
H1N1_PA	1655	29
H1N1_PA	1656	29
H1N1_PA	1657	30
H1N1_PA	1658	27
H1N1_PA	1659	27
H1N1_PA	1660	27
H1N1_PA	1661	27
H1N1_PA	1662	27
H1N1_PA	1663	27
H1N1_PA	1664	27
H1N1_PA	1665	27
H1N1_PA	1666	27
H1N1_PA	1667	27
H1N1_PA	1668	27
H1N1_PA	1669	27
H1N1_PA	1670	27
H1N1_PA	1671	27
H1N1_PA	1672	27
H1N1_PA	1673	27
H1N1_PA	1674	27
H1N1_PA	1675	27
H1N1_PA	1676	28
H1N1_PA	1677	26
H1N1_PA	1678	27
H1N1_PA	1679	27
H1N1_PA	1680	24
H1N1_PA	1681	24
H1N1_PA	1682	24
H1N1_PA	1683	24
H1N1_PA	1684	23
H1N1_PA	1685	23
H1N1_PA	1686	23
H1N1_PA	1687	23
H1N1_PA	1688	23
H1N1_PA	1689	23
H1N1_PA	1690	21
H1N1_PA	1691	21
H1N1_PA	1692	21
H1N1_PA	1693	21
H1N1_PA	1694	21
H1N1_PA	1695	16
H1N1_PA	1696	14
H1N1_PA	1697	12
H1N1_PA	1698	11
H1N1_PA	1699	11
H1N1_PA	1700	11
H1N1_PA	1701	11
H1N1_PA	1702	9
H1N1_PA	1703	9
H1N1_PA	1704	9
H1N1_PA	1705	9
H1N1_PA	1706	10
H1N1_PA	1707	10
H1N1_PA	1708	10
H1N1_PA	1709	10
H1N1_PA	1710	10
H1N1_PA	1711	10
H1N1_PA	1712	10
H1N1_PA	1713	10
H1N1_PA	1714	10
H1N1_PA	1715	10
H1N1_PA	1716	10
H1N1_PA	1717	10
H1N1_PA	1718	11
H1N1_PA	1719	11
H1N1_PA	1720	11
H1N1_PA	1721	12
H1N1_PA	1722	13
H1N1_PA	1723	11
H1N1_PA	1724	11
H1N1_PA	1725	14
H1N1_PA	1726	14
H1N1_PA	1727	14
H1N1_PA	1728	14
H1N1_PA	1729	14
H1N1_PA	1730	14
H1N1_PA	1731	14
H1N1_PA	1732	17
H1N1_PA	1733	17
H1N1_PA	1734	17
H1N1_PA	1735	17
H1N1_PA	1736	17
H1N1_PA	1737	19
H1N1_PA	1738	21
H1N1_PA	1739	21
H1N1_PA	1740	21
H1N1_PA	1741	21
H1N1_PA	1742	21
H1N1_PA	1743	21
H1N1_PA	1744	21
H1N1_PA	1745	21
H1N1_PA	1746	21
H1N1_PA	1747	21
H1N1_PA	1748	21
H1N1_PA	1749	22
H1N1_PA	1750	27
H1N1_PA	1751	27
H1N1_PA	1752	28
H1N1_PA	1753	28
H1N1_PA	1754	31
H1N1_PA	1755	37
H1N1_PA	1756	38
H1N1_PA	1757	39
H1N1_PA	1758	40
H1N1_PA	1759	40
H1N1_PA	1760	40
H1N1_PA	1761	41
H1N1_PA	1762	42
H1N1_PA	1763	42
H1N1_PA	1764	42
H1N1_PA	1765	43
H1N1_PA	1766	44
H1N1_PA	1767	44
H1N1_PA	1768	44
H1N1_PA	1769	45
H1N1_PA	1770	45
H1N1_PA	1771	45
H1N1_PA	1772	43
H1N1_PA	1773	43
H1N1_PA	1774	42
H1N1_PA	1775	42
H1N1_PA	1776	42
H1N1_PA	1777	42
H1N1_PA	1778	42
H1N1_PA	1779	42
H1N1_PA	1780	42
H1N1_PA	1781	41
H1N1_PA	1782	41
H1N1_PA	1783	41
H1N1_PA	1784	41
H1N1_PA	1785	43
H1N1_PA	1786	43
H1N1_PA	1787	43
H1N1_PA	1788	43
H1N1_PA	1789	43
H1N1_PA	1790	43
H1N1_PA	1791	45
H1N1_PA	1792	45
H1N1_PA	1793	46
H1N1_PA	1794	46
H1N1_PA	1795	46
H1N1_PA	1796	46
H1N1_PA	1797	46
H1N1_PA	1798	47
H1N1_PA	1799	47
H1N1_PA	1800	47
H1N1_PA	1801	48
H1N1_PA	1802	49
H1N1_PA	1803	49
H1N1_PA	1804	49
H1N1_PA	1805	49
H1N1_PA	1806	49
H1N1_PA	1807	49
H1N1_PA	1808	48
H1N1_PA	1809	50
H1N1_PA	1810	50
H1N1_PA	1811	50
H1N1_PA	1812	51
H1N1_PA	1813	51
H1N1_PA	1814	52
H1N1_PA	1815	52
H1N1_PA	1816	52
H1N1_PA	1817	52
H1N1_PA	1818	52
H1N1_PA	1819	52
H1N1_PA	1820	52
H1N1_PA	1821	52
H1N1_PA	1822	52
H1N1_PA	1823	52
H1N1_PA	1824	53
H1N1_PA	1825	53
H1N1_PA	1826	53
H1N1_PA	1827	52
H1N1_PA	1828	52
H1N1_PA	1829	52
H1N1_PA	1830	52
H1N1_PA	1831	53
H1N1_PA	1832	53
H1N1_PA	1833	53
H1N1_PA	1834	53
H1N1_PA	1835	53
H1N1_PA	1836	53
H1N1_PA	1837	53
H1N1_PA	1838	53
H1N1_PA	1839	54
H1N1_PA	1840	54
H1N1_PA	1841	54
H1N1_PA	1842	54
H1N1_PA	1843	54
H1N1_PA	1844	54
H1N1_PA	1845	54
H1N1_PA	1846	54
H1N1_PA	1847	56
H1N1_PA	1848	56
H1N1_PA	1849	56
H1N1_PA	1850	56
H1N1_PA	1851	56
H1N1_PA	1852	56
H1N1_PA	1853	56
H1N1_PA	1854	56
H1N1_PA	1855	56
H1N1_PA	1856	56
H1N1_PA	1857	55
H1N1_PA	1858	55
H1N1_PA	1859	55
H1N1_PA	1860	55
H1N1_PA	1861	55
H1N1_PA	1862	55
H1N1_PA	1863	55
H1N1_PA	1864	55
H1N1_PA	1865	55
H1N1_PA	1866	53
H1N1_PA	1867	53
H1N1_PA	1868	53
H1N1_PA	1869	48
H1N1_PA	1870	44
H1N1_PA	1871	44
H1N1_PA	1872	43
H1N1_PA	1873	42
H1N1_PA	1874	42
H1N1_PA	1875	43
H1N1_PA	1876	47
H1N1_PA	1877	48
H1N1_PA	1878	46
H1N1_PA	1879	46
H1N1_PA	1880	45
H1N1_PA	1881	47
H1N1_PA	1882	47
H1N1_PA	1883	54
H1N1_PA	1884	55
H1N1_PA	1885	55
H1N1_PA	1886	55
H1N1_PA	1887	55
H1N1_PA	1888	51
H1N1_PA	1889	51
H1N1_PA	1890	51
H1N1_PA	1891	51
H1N1_PA	1892	51
H1N1_PA	1893	51
H1N1_PA	1894	51
H1N1_PA	1895	53
H1N1_PA	1896	53
H1N1_PA	1897	54
H1N1_PA	1898	54
H1N1_PA	1899	55
H1N1_PA	1900	55
H1N1_PA	1901	56
H1N1_PA	1902	56
H1N1_PA	1903	55
H1N1_PA	1904	55
H1N1_PA	1905	54
H1N1_PA	1906	52
H1N1_PA	1907	53
H1N1_PA	1908	53
H1N1_PA	1909	52
H1N1_PA	1910	52
H1N1_PA	1911	52
H1N1_PA	1912	49
H1N1_PA	1913	50
H1N1_PA	1914	51
H1N1_PA	1915	51
H1N1_PA	1916	50
H1N1_PA	1917	49
H1N1_PA	1918	49
H1N1_PA	1919	49
H1N1_PA	1920	50
H1N1_PA	1921	50
H1N1_PA	1922	50
H1N1_PA	1923	50
H1N1_PA	1924	48
H1N1_PA	1925	48
H1N1_PA	1926	49
H1N1_PA	1927	50
H1N1_PA	1928	50
H1N1_PA	1929	50
H1N1_PA	1930	50
H1N1_PA	1931	54
H1N1_PA	1932	54
H1N1_PA	1933	54
H1N1_PA	1934	54
H1N1_PA	1935	54
H1N1_PA	1936	56
H1N1_PA	1937	57
H1N1_PA	1938	58
H1N1_PA	1939	59
H1N1_PA	1940	59
H1N1_PA	1941	59
H1N1_PA	1942	57
H1N1_PA	1943	59
H1N1_PA	1944	60
H1N1_PA	1945	60
H1N1_PA	1946	60
H1N1_PA	1947	60
H1N1_PA	1948	61
H1N1_PA	1949	60
H1N1_PA	1950	60
H1N1_PA	1951	61
H1N1_PA	1952	60
H1N1_PA	1953	59
H1N1_PA	1954	59
H1N1_PA	1955	59
H1N1_PA	1956	59
H1N1_PA	1957	59
H1N1_PA	1958	59
H1N1_PA	1959	58
H1N1_PA	1960	58
H1N1_PA	1961	58
H1N1_PA	1962	58
H1N1_PA	1963	58
H1N1_PA	1964	58
H1N1_PA	1965	58
H1N1_PA	1966	58
H1N1_PA	1967	58
H1N1_PA	1968	58
H1N1_PA	1969	58
H1N1_PA	1970	59
H1N1_PA	1971	59
H1N1_PA	1972	61
H1N1_PA	1973	61
H1N1_PA	1974	61
H1N1_PA	1975	61
H1N1_PA	1976	61
H1N1_PA	1977	62
H1N1_PA	1978	63
H1N1_PA	1979	63
H1N1_PA	1980	62
H1N1_PA	1981	62
H1N1_PA	1982	60
H1N1_PA	1983	60
H1N1_PA	1984	60
H1N1_PA	1985	60
H1N1_PA	1986	60
H1N1_PA	1987	63
H1N1_PA	1988	64
H1N1_PA	1989	65
H1N1_PA	1990	64
H1N1_PA	1991	64
H1N1_PA	1992	64
H1N1_PA	1993	65
H1N1_PA	1994	65
H1N1_PA	1995	65
H1N1_PA	1996	66
H1N1_PA	1997	66
H1N1_PA	1998	66
H1N1_PA	1999	67
H1N1_PA	2000	69
H1N1_PA	2001	70
H1N1_PA	2002	70
H1N1_PA	2003	70
H1N1_PA	2004	70
H1N1_PA	2005	70
H1N1_PA	2006	71
H1N1_PA	2007	73
H1N1_PA	2008	73
H1N1_PA	2009	73
H1N1_PA	2010	73
H1N1_PA	2011	73
H1N1_PA	2012	73
H1N1_PA	2013	74
H1N1_PA	2014	75
H1N1_PA	2015	76
H1N1_PA	2016	74
H1N1_PA	2017	74
H1N1_PA	2018	75
H1N1_PA	2019	75
H1N1_PA	2020	75
H1N1_PA	2021	75
H1N1_PA	2022	76
H1N1_PA	2023	75
H1N1_PA	2024	75
H1N1_PA	2025	75
H1N1_PA	2026	75
H1N1_PA	2027	74
H1N1_PA	2028	73
H1N1_PA	2029	73
H1N1_PA	2030	73
H1N1_PA	2031	72
H1N1_PA	2032	72
H1N1_PA	2033	72
H1N1_PA	2034	64
H1N1_PA	2035	64
H1N1_PA	2036	66
H1N1_PA	2037	66
H1N1_PA	2038	66
H1N1_PA	2039	67
H1N1_PA	2040	67
H1N1_PA	2041	68
H1N1_PA	2042	71
H1N1_PA	2043	71
H1N1_PA	2044	75
H1N1_PA	2045	75
H1N1_PA	2046	73
H1N1_PA	2047	73
H1N1_PA	2048	72
H1N1_PA	2049	72
H1N1_PA	2050	71
H1N1_PA	2051	71
H1N1_PA	2052	69
H1N1_PA	2053	69
H1N1_PA	2054	71
H1N1_PA	2055	73
H1N1_PA	2056	73
H1N1_PA	2057	71
H1N1_PA	2058	69
H1N1_PA	2059	68
H1N1_PA	2060	69
H1N1_PA	2061	69
H1N1_PA	2062	70
H1N1_PA	2063	70
H1N1_PA	2064	69
H1N1_PA	2065	66
H1N1_PA	2066	66
H1N1_PA	2067	64
H1N1_PA	2068	64
H1N1_PA	2069	64
H1N1_PA	2070	64
H1N1_PA	2071	60
H1N1_PA	2072	58
H1N1_PA	2073	60
H1N1_PA	2074	60
H1N1_PA	2075	62
H1N1_PA	2076	62
H1N1_PA	2077	61
H1N1_PA	2078	60
H1N1_PA	2079	60
H1N1_PA	2080	60
H1N1_PA	2081	60
H1N1_PA	2082	60
H1N1_PA	2083	60
H1N1_PA	2084	60
H1N1_PA	2085	60
H1N1_PA	2086	60
H1N1_PA	2087	60
H1N1_PA	2088	62
H1N1_PA	2089	61
H1N1_PA	2090	60
H1N1_PA	2091	60
H1N1_PA	2092	60
H1N1_PA	2093	60
H1N1_PA	2094	60
H1N1_PA	2095	58
H1N1_PA	2096	58
H1N1_PA	2097	58
H1N1_PA	2098	58
H1N1_PA	2099	57
H1N1_PA	2100	57
H1N1_PA	2101	57
H1N1_PA	2102	58
H1N1_PA	2103	59
H1N1_PA	2104	59
H1N1_PA	2105	59
H1N1_PA	2106	59
H1N1_PA	2107	59
H1N1_PA	2108	59
H1N1_PA	2109	58
H1N1_PA	2110	58
H1N1_PA	2111	58
H1N1_PA	2112	58
H1N1_PA	2113	58
H1N1_PA	2114	58
H1N1_PA	2115	58
H1N1_PA	2116	57
H1N1_PA	2117	57
H1N1_PA	2118	57
H1N1_PA	2119	57
H1N1_PA	2120	57
H1N1_PA	2121	56
H1N1_PA	2122	56
H1N1_PA	2123	56
H1N1_PA	2124	56
H1N1_PA	2125	56
H1N1_PA	2126	55
H1N1_PA	2127	55
H1N1_PA	2128	54
H1N1_PA	2129	53
H1N1_PA	2130	53
H1N1_PA	2131	53
H1N1_PA	2132	53
H1N1_PA	2133	53
H1N1_PA	2134	53
H1N1_PA	2135	52
H1N1_PA	2136	52
H1N1_PA	2137	52
H1N1_PA	2138	49
H1N1_PA	2139	48
H1N1_PA	2140	47
H1N1_PA	2141	47
H1N1_PA	2142	47
H1N1_PA	2143	46
H1N1_PA	2144	45
H1N1_PA	2145	39
H1N1_PA	2146	39
H1N1_PA	2147	38
H1N1_PA	2148	38
H1N1_PA	2149	38
H1N1_PA	2150	37
H1N1_PA	2151	37
H1N1_PA	2152	36
H1N1_PA	2153	36
H1N1_PA	2154	36
H1N1_PA	2155	36
H1N1_PA	2156	36
H1N1_PA	2157	35
H1N1_PA	2158	35
H1N1_PA	2159	35
H1N1_PA	2160	35
H1N1_PA	2161	35
H1N1_PA	2162	35
H1N1_PA	2163	35
H1N1_PA	2164	34
H1N1_PA	2165	33
H1N1_PA	2166	32
H1N1_PA	2167	32
H1N1_PA	2168	32
H1N1_PA	2169	31
H1N1_PA	2170	31
H1N1_PA	2171	31
H1N1_PA	2172	29
H1N1_PA	2173	28
H1N1_PA	2174	27
H1N1_PA	2175	27
H1N1_PA	2176	27
H1N1_PA	2177	26
H1N1_PA	2178	26
H1N1_PA	2179	26
H1N1_PA	2180	26
H1N1_PA	2181	26
H1N1_PA	2182	26
H1N1_PA	2183	26
H1N1_PA	2184	26
H1N1_PA	2185	26
H1N1_PA	2186	26
H1N1_PA	2187	24
H1N1_PA	2188	24
H1N1_PA	2189	24
H1N1_PA	2190	23
H1N1_PA	2191	23
H1N1_PA	2192	22
H1N1_PA	2193	17
H1N1_PA	2194	15
H1N1_PA	2195	11
H1N1_PA	2196	11
H1N1_PA	2197	11
H1N1_PA	2198	11
H1N1_PA	2199	11
H1N1_PA	2200	10
H1N1_PA	2201	10
H1N1_PA	2202	7
H1N1_PA	2203	7
H1N1_PA	2204	7
H1N1_PA	2205	7
H1N1_PA	2206	7
H1N1_PA	2207	7
H1N1_PA	2208	7
H1N1_PA	2209	7
H1N1_PA	2210	7
H1N1_PA	2211	6
H1N1_PA	2212	6
H1N1_PB1	3	1
H1N1_PB1	4	1
H1N1_PB1	5	1
H1N1_PB1	6	2
H1N1_PB1	7	13
H1N1_PB1	8	14
H1N1_PB1	9	14
H1N1_PB1	10	14
H1N1_PB1	11	16
H1N1_PB1	12	18
H1N1_PB1	13	19
H1N1_PB1	14	19
H1N1_PB1	15	21
H1N1_PB1	16	21
H1N1_PB1	17	21
H1N1_PB1	18	21
H1N1_PB1	19	23
H1N1_PB1	20	23
H1N1_PB1	21	23
H1N1_PB1	22	23
H1N1_PB1	23	23
H1N1_PB1	24	23
H1N1_PB1	25	23
H1N1_PB1	26	23
H1N1_PB1	27	23
H1N1_PB1	28	23
H1N1_PB1	29	24
H1N1_PB1	30	24
H1N1_PB1	31	24
H1N1_PB1	32	31
H1N1_PB1	33	31
H1N1_PB1	34	33
H1N1_PB1	35	33
H1N1_PB1	36	33
H1N1_PB1	37	34
H1N1_PB1	38	34
H1N1_PB1	39	35
H1N1_PB1	40	37
H1N1_PB1	41	38
H1N1_PB1	42	38
H1N1_PB1	43	43
H1N1_PB1	44	45
H1N1_PB1	45	45
H1N1_PB1	46	45
H1N1_PB1	47	45
H1N1_PB1	48	45
H1N1_PB1	49	46
H1N1_PB1	50	59
H1N1_PB1	51	60
H1N1_PB1	52	60
H1N1_PB1	53	60
H1N1_PB1	54	60
H1N1_PB1	55	60
H1N1_PB1	56	61
H1N1_PB1	57	64
H1N1_PB1	58	64
H1N1_PB1	59	64
H1N1_PB1	60	66
H1N1_PB1	61	68
H1N1_PB1	62	68
H1N1_PB1	63	69
H1N1_PB1	64	69
H1N1_PB1	65	72
H1N1_PB1	66	72
H1N1_PB1	67	72
H1N1_PB1	68	75
H1N1_PB1	69	75
H1N1_PB1	70	75
H1N1_PB1	71	76
H1N1_PB1	72	76
H1N1_PB1	73	76
H1N1_PB1	74	77
H1N1_PB1	75	78
H1N1_PB1	76	78
H1N1_PB1	77	82
H1N1_PB1	78	83
H1N1_PB1	79	84
H1N1_PB1	80	84
H1N1_PB1	81	88
H1N1_PB1	82	88
H1N1_PB1	83	88
H1N1_PB1	84	89
H1N1_PB1	85	89
H1N1_PB1	86	89
H1N1_PB1	87	90
H1N1_PB1	88	90
H1N1_PB1	89	92
H1N1_PB1	90	93
H1N1_PB1	91	94
H1N1_PB1	92	94
H1N1_PB1	93	96
H1N1_PB1	94	98
H1N1_PB1	95	103
H1N1_PB1	96	103
H1N1_PB1	97	103
H1N1_PB1	98	105
H1N1_PB1	99	105
H1N1_PB1	100	105
H1N1_PB1	101	105
H1N1_PB1	102	105
H1N1_PB1	103	105
H1N1_PB1	104	105
H1N1_PB1	105	105
H1N1_PB1	106	105
H1N1_PB1	107	105
H1N1_PB1	108	105
H1N1_PB1	109	105
H1N1_PB1	110	106
H1N1_PB1	111	106
H1N1_PB1	112	106
H1N1_PB1	113	106
H1N1_PB1	114	106
H1N1_PB1	115	106
H1N1_PB1	116	106
H1N1_PB1	117	109
H1N1_PB1	118	108
H1N1_PB1	119	108
H1N1_PB1	120	108
H1N1_PB1	121	109
H1N1_PB1	122	109
H1N1_PB1	123	110
H1N1_PB1	124	112
H1N1_PB1	125	112
H1N1_PB1	126	112
H1N1_PB1	127	113
H1N1_PB1	128	114
H1N1_PB1	129	114
H1N1_PB1	130	114
H1N1_PB1	131	114
H1N1_PB1	132	112
H1N1_PB1	133	112
H1N1_PB1	134	112
H1N1_PB1	135	112
H1N1_PB1	136	112
H1N1_PB1	137	112
H1N1_PB1	138	110
H1N1_PB1	139	110
H1N1_PB1	140	108
H1N1_PB1	141	108
H1N1_PB1	142	108
H1N1_PB1	143	108
H1N1_PB1	144	108
H1N1_PB1	145	108
H1N1_PB1	146	107
H1N1_PB1	147	107
H1N1_PB1	148	107
H1N1_PB1	149	108
H1N1_PB1	150	110
H1N1_PB1	151	112
H1N1_PB1	152	112
H1N1_PB1	153	108
H1N1_PB1	154	107
H1N1_PB1	155	107
H1N1_PB1	156	105
H1N1_PB1	157	106
H1N1_PB1	158	99
H1N1_PB1	159	99
H1N1_PB1	160	100
H1N1_PB1	161	103
H1N1_PB1	162	103
H1N1_PB1	163	101
H1N1_PB1	164	102
H1N1_PB1	165	102
H1N1_PB1	166	102
H1N1_PB1	167	104
H1N1_PB1	168	102
H1N1_PB1	169	103
H1N1_PB1	170	103
H1N1_PB1	171	104
H1N1_PB1	172	103
H1N1_PB1	173	103
H1N1_PB1	174	103
H1N1_PB1	175	105
H1N1_PB1	176	106
H1N1_PB1	177	107
H1N1_PB1	178	107
H1N1_PB1	179	107
H1N1_PB1	180	106
H1N1_PB1	181	106
H1N1_PB1	182	109
H1N1_PB1	183	108
H1N1_PB1	184	108
H1N1_PB1	185	107
H1N1_PB1	186	104
H1N1_PB1	187	106
H1N1_PB1	188	103
H1N1_PB1	189	105
H1N1_PB1	190	106
H1N1_PB1	191	106
H1N1_PB1	192	105
H1N1_PB1	193	105
H1N1_PB1	194	104
H1N1_PB1	195	103
H1N1_PB1	196	104
H1N1_PB1	197	104
H1N1_PB1	198	104
H1N1_PB1	199	102
H1N1_PB1	200	101
H1N1_PB1	201	94
H1N1_PB1	202	94
H1N1_PB1	203	92
H1N1_PB1	204	92
H1N1_PB1	205	92
H1N1_PB1	206	93
H1N1_PB1	207	92
H1N1_PB1	208	91
H1N1_PB1	209	91
H1N1_PB1	210	92
H1N1_PB1	211	90
H1N1_PB1	212	89
H1N1_PB1	213	90
H1N1_PB1	214	90
H1N1_PB1	215	90
H1N1_PB1	216	85
H1N1_PB1	217	86
H1N1_PB1	218	85
H1N1_PB1	219	83
H1N1_PB1	220	84
H1N1_PB1	221	88
H1N1_PB1	222	87
H1N1_PB1	223	90
H1N1_PB1	224	92
H1N1_PB1	225	93
H1N1_PB1	226	92
H1N1_PB1	227	92
H1N1_PB1	228	90
H1N1_PB1	229	90
H1N1_PB1	230	89
H1N1_PB1	231	89
H1N1_PB1	232	86
H1N1_PB1	233	86
H1N1_PB1	234	86
H1N1_PB1	235	84
H1N1_PB1	236	84
H1N1_PB1	237	84
H1N1_PB1	238	83
H1N1_PB1	239	83
H1N1_PB1	240	81
H1N1_PB1	241	80
H1N1_PB1	242	79
H1N1_PB1	243	80
H1N1_PB1	244	78
H1N1_PB1	245	76
H1N1_PB1	246	73
H1N1_PB1	247	73
H1N1_PB1	248	73
H1N1_PB1	249	74
H1N1_PB1	250	74
H1N1_PB1	251	74
H1N1_PB1	252	74
H1N1_PB1	253	75
H1N1_PB1	254	75
H1N1_PB1	255	75
H1N1_PB1	256	76
H1N1_PB1	257	76
H1N1_PB1	258	78
H1N1_PB1	259	85
H1N1_PB1	260	87
H1N1_PB1	261	88
H1N1_PB1	262	89
H1N1_PB1	263	89
H1N1_PB1	264	89
H1N1_PB1	265	91
H1N1_PB1	266	95
H1N1_PB1	267	101
H1N1_PB1	268	104
H1N1_PB1	269	104
H1N1_PB1	270	105
H1N1_PB1	271	103
H1N1_PB1	272	105
H1N1_PB1	273	105
H1N1_PB1	274	104
H1N1_PB1	275	102
H1N1_PB1	276	100
H1N1_PB1	277	101
H1N1_PB1	278	100
H1N1_PB1	279	97
H1N1_PB1	280	97
H1N1_PB1	281	97
H1N1_PB1	282	98
H1N1_PB1	283	98
H1N1_PB1	284	100
H1N1_PB1	285	102
H1N1_PB1	286	103
H1N1_PB1	287	108
H1N1_PB1	288	108
H1N1_PB1	289	106
H1N1_PB1	290	106
H1N1_PB1	291	107
H1N1_PB1	292	108
H1N1_PB1	293	112
H1N1_PB1	294	113
H1N1_PB1	295	116
H1N1_PB1	296	116
H1N1_PB1	297	117
H1N1_PB1	298	119
H1N1_PB1	299	121
H1N1_PB1	300	123
H1N1_PB1	301	126
H1N1_PB1	302	125
H1N1_PB1	303	126
H1N1_PB1	304	126
H1N1_PB1	305	128
H1N1_PB1	306	129
H1N1_PB1	307	129
H1N1_PB1	308	129
H1N1_PB1	309	127
H1N1_PB1	310	126
H1N1_PB1	311	125
H1N1_PB1	312	124
H1N1_PB1	313	124
H1N1_PB1	314	124
H1N1_PB1	315	122
H1N1_PB1	316	122
H1N1_PB1	317	121
H1N1_PB1	318	122
H1N1_PB1	319	124
H1N1_PB1	320	123
H1N1_PB1	321	126
H1N1_PB1	322	127
H1N1_PB1	323	126
H1N1_PB1	324	126
H1N1_PB1	325	126
H1N1_PB1	326	126
H1N1_PB1	327	128
H1N1_PB1	328	129
H1N1_PB1	329	132
H1N1_PB1	330	136
H1N1_PB1	331	137
H1N1_PB1	332	137
H1N1_PB1	333	137
H1N1_PB1	334	135
H1N1_PB1	335	135
H1N1_PB1	336	135
H1N1_PB1	337	134
H1N1_PB1	338	132
H1N1_PB1	339	132
H1N1_PB1	340	130
H1N1_PB1	341	127
H1N1_PB1	342	134
H1N1_PB1	343	136
H1N1_PB1	344	139
H1N1_PB1	345	140
H1N1_PB1	346	139
H1N1_PB1	347	139
H1N1_PB1	348	139
H1N1_PB1	349	140
H1N1_PB1	350	141
H1N1_PB1	351	141
H1N1_PB1	352	141
H1N1_PB1	353	143
H1N1_PB1	354	143
H1N1_PB1	355	144
H1N1_PB1	356	144
H1N1_PB1	357	145
H1N1_PB1	358	143
H1N1_PB1	359	145
H1N1_PB1	360	145
H1N1_PB1	361	147
H1N1_PB1	362	147
H1N1_PB1	363	150
H1N1_PB1	364	147
H1N1_PB1	365	145
H1N1_PB1	366	146
H1N1_PB1	367	146
H1N1_PB1	368	146
